Name,Structure,Area,Station,Flow,Orientation,Price,Price_sqm,Build_time
新月丽苑,3室2厅,125.35,宝山,低区/6层,朝南北,480,38292,2004.0
新梅淞南苑,2室2厅,70.54,宝山,高区/6层,朝南北,468,66345,nan
文华苑（宝山）,3室2厅,109.13,宝山,中区/6层,朝南北,600,54980,1998.0
呼玛二村,2室1厅,54.55,宝山,高区/6层,朝南,250,45829,1989.0
新梅淞南苑,2室2厅,77.97,宝山,高区/14层,朝南北,500,64127,2008.0
古北菊翔苑（菊联路233弄）,2室1厅,74.1,宝山,中区/8层,朝南,350,47233,2008.0
康桥水都（公寓）,2室2厅,91.82,宝山,低区/6层,朝南北,395,43018,2005.0
淞滨路160号,2室1厅,60.15,宝山,高区/17层,朝西南,268,44555,1990.0
共富四村,3室2厅,127.09,宝山,低区/6层,朝南北,515,40522,nan
杨泰三村,2室1厅,74.86,宝山,中区/6层,,280,37403,1995.0
中环1号（一期）,2室2厅,100.55,宝山,高区/13层,朝南北,558,55494,2008.0
宝钢六村,2室0厅,47.28,宝山,中区/5层,朝南,240,50761,1980.0
共富二村,3室2厅,94.76,宝山,高区/6层,朝南北,421,44428,nan
淞滨路141弄,2室1厅,90.72,宝山,高区/18层,朝南,340,37477,1992.0
康桥水都（公寓）,3室2厅,95.34,宝山,中区/6层,朝南,420,44052,2005.0
东方丽都,3室2厅,110.75,宝山,高区/6层,朝南北,465,41986,2006.0
和欣国际花园,2室2厅,79.84,宝山,高区/18层,朝南,560,70140,2010.0
锦龙苑,2室2厅,87.89,宝山,中区/6层,朝南北,400,45511,2003.0
大华一村,3室2厅,107.85,宝山,中区/6层,朝南北,525,48678,1995.0
北华苑,2室2厅,79.86,宝山,中区/6层,朝,550,68870,2000.0
大华三村二街坊,2室0厅,45.48,宝山,中区/6层,朝南,280,61565,1995.0
逸仙一村,2室1厅,59.87,宝山,低区/6层,朝南北,350,58459,1992.0
乐业一村,3室1厅,69.74,宝山,低区/6层,朝南,265,37998,1994.0
远景佳苑,2室2厅,95.67,宝山,中区/11层,朝南北,680,71077,2004.0
鹏程花苑,3室2厅,117.47,宝山,中区/4层,朝南北,660,56184,2004.0
九英里,2室2厅,98.76,宝山,低区/12层,朝南北,560,56703,2007.0
宝钢十村,2室1厅,73.31,宝山,高区/15层,朝东南,316,43104,1991.0
呼玛二村,1室1厅,47.26,宝山,高区/6层,朝南,215,45493,1991.0
盛世宝邸（一期）,2室2厅,88.45,宝山,低区/18层,朝南北,660,74618,2010.0
远景佳苑,3室2厅,91.2,宝山,低区/4层,朝南北,560,61403,2000.0
锦秋路1188弄,2室1厅,65.24,宝山,高区/6层,朝南北,315,48283,1998.0
馨佳园（韶山路418弄）,1室1厅,54.59,宝山,中区/11层,朝南,280,51291,2009.0
逸仙路1321弄,1室1厅,52.88,宝山,高区/6层,朝南,275,52004,1994.0
海滨八村,2室0厅,56.7,宝山,高区/6层,朝南北,250,44091,1991.0
呼玛四村,2室1厅,66.59,宝山,中区/6层,朝南,315,47304,1995.0
大华一村,2室1厅,86.43,宝山,低区/6层,朝西,480,55536,1995.0
复星花园（行知路50弄）,1室1厅,54.63,宝山,高区/6层,朝南,300,54914,1995.0
经纬城市绿洲,2室2厅,102.84,宝山,中区/6层,朝南北,520,50563,nan
嘉骏香山苑,2室2厅,77.37,宝山,高区/6层,朝南北,430,55577,2006.0
四元路20弄,3室1厅,72.61,宝山,高区/6层,朝南北,250,34430,1994.0
乐业二村,2室2厅,71.85,宝山,高区/6层,朝南北,260,36186,1995.0
复星花园（行知路569弄）,2室2厅,96.36,宝山,高区/6层,朝南,450,46699,1997.0
呼玛三村,2室1厅,52.06,宝山,中区/6层,朝南北,288,55320,1994.0
宝启花园（公寓）,3室2厅,137.99,宝山,低区/11层,朝南北,560,40582,2003.0
共富四村,3室2厅,125.54,宝山,高区/6层,朝南北,525,41819,nan
乾溪新村,2室2厅,75.7,宝山,高区/6层,朝南,341,45046,1996.0
淞滨路803弄,2室1厅,82.24,宝山,中区/6层,朝南,340,41342,1994.0
屹立家园,2室2厅,93.37,宝山,高区/6层,朝南北,510,54621,2004.0
大华一村,3室2厅,116.21,宝山,中区/6层,朝南,580,49909,1995.0
共富二村,2室1厅,85.01,宝山,中区/6层,朝南北,390,45876,2005.0
万临家园,3室2厅,129.16,宝山,中区/11层,朝南北,675,52260,2006.0
海滨七村,3室1厅,72.86,宝山,高区/6层,朝,298,40900,1987.0
新梅淞南苑,2室1厅,75.96,宝山,中区/14层,朝南北,530,69773,2008.0
玉华东苑,2室2厅,99.22,宝山,高区/9层,朝南北,520,52408,2003.0
美兰湖颐景园,3室2厅,111.61,宝山,高区/6层,朝南北,420,37631,2007.0
锦辉豪居,2室2厅,97.56,宝山,高区/16层,朝南北,450,46125,2004.0
海滨四村,2室1厅,63.72,宝山,高区/6层,朝南北,278,43628,1989.0
共和新苑,3室2厅,141.87,宝山,低区/16层,朝南北,850,59914,2007.0
美岸栖庭（公寓）,3室2厅,126.53,宝山,低区/11层,朝南北,770,60855,2005.0
天馨花园（公寓）,3室2厅,162.02,宝山,高区/7层,朝南北,580,35798,2000.0
共康六村,3室2厅,99.07,宝山,中区/6层,朝南北,520,52488,1996.0
共富二村,3室1厅,90.5,宝山,高区/6层,朝南,365,40331,1996.0
和欣国际花园,2室2厅,99.3,宝山,低区/18层,朝南北,705,70996,2009.0
共康六村,2室2厅,84.58,宝山,高区/6层,朝南北,420,49657,1997.0
锦秋花园（公寓）,3室2厅,127.94,宝山,低区/6层,朝南北,585,45724,2007.0
共康六村,3室2厅,99.07,宝山,高区/6层,朝南,450,45422,1996.0
祁连四村,1室1厅,64.78,宝山,中区/6层,朝南,320,49397,1997.0
文华苑（宝山）,2室1厅,75.29,宝山,高区/7层,朝南北,418,55518,1997.0
复星新苑,3室2厅,119.86,宝山,低区/6层,朝南北,645,53812,2000.0
当代高邸,3室2厅,134.59,宝山,高区/6层,朝南北,620,46065,2003.0
南华苑,3室2厅,136.61,宝山,低区/6层,朝南北,680,49776,1996.0
宝钢十村,2室1厅,73.31,宝山,低区/15层,朝东西,295,40240,1991.0
大华一村,3室1厅,112.85,宝山,高区/6层,朝南,480,42534,1996.0
中环1号（一期）,2室2厅,94.27,宝山,中区/14层,朝南,515,54630,2011.0
复星花园（行知路50弄）,4室2厅,83.93,宝山,高区/6层,朝南,550,65530,1995.0
复星花园（行知路569弄）,3室2厅,122.79,宝山,低区/6层,朝南北,595,48456,1997.0
丽景翠庭,2室2厅,77.22,宝山,低区/5层,朝南北,330,42735,2008.0
同济公寓,3室2厅,133.38,宝山,高区/6层,朝南,500,37486,2002.0
宏宝公寓,3室2厅,100.66,宝山,高区/6层,朝南北,340,33777,1994.0
宝钢二村,2室0厅,50.63,宝山,高区/6层,朝东南,230,45427,1982.0
新梅绿岛苑,3室2厅,103.52,宝山,高区/6层,朝南北,570,55061,2007.0
宝林二村,1室1厅,38.38,宝山,高区/6层,,175,45596,1990.0
宝林二村,3室1厅,64.73,宝山,中区/6层,朝南,315,48663,1990.0
万科四季花城（公寓）,3室2厅,127.08,宝山,低区/5层,朝,550,43279,2004.0
德都路165弄,3室1厅,74.73,宝山,低区/6层,朝南,278,37200,1998.0
鑫鑫花园,2室2厅,101.92,宝山,中区/11层,朝南北,438,42974,nan
海尚明城,1室1厅,62.13,宝山,中区/18层,朝南,260,41847,2008.0
美树铭家,2室2厅,88.0,宝山,中区/6层,朝南北,490,55681,2003.0
共和三村,2室1厅,74.15,宝山,低区/6层,朝南,355,47875,1994.0
共康六村,2室1厅,58.29,宝山,高区/6层,朝南北,290,49751,1996.0
锦秋花园（别墅）,4室2厅,154.2,宝山,地上3层,(进门) 南,925,59987,2004.0
昌鑫家园,6室2厅,202.74,宝山,高区/6层,朝南北,830,40939,2000.0
三花现代城,3室2厅,119.44,宝山,低区/16层,朝南北,700,58606,2007.0
聚丰景都,2室2厅,91.52,宝山,低区/20层,朝南,445,48623,nan
泰和新城,1室1厅,39.93,宝山,中区/6层,朝南,195,48835,nan
清水蓝湾,1室1厅,41.6,宝山,高区/6层,朝南北,210,50480,1995.0
逸兴家园,4室2厅,124.16,宝山,高区/9层,朝南北,600,48324,2002.0
富浩花园,2室2厅,92.03,宝山,低区/6层,朝南北,470,51070,2002.0
共康七村,3室1厅,93.04,宝山,高区/7层,朝南北,425,45679,1995.0
泗塘五村,2室1厅,62.05,宝山,低区/6层,朝南北,265,42707,1994.0
和泰苑,2室2厅,90.68,宝山,高区/5层,朝南北,400,44111,2006.0
世纪非凡怡园,2室2厅,99.72,宝山,高区/12层,朝南北,340,34095,2008.0
水岸蓝桥（公寓）,2室2厅,98.41,宝山,高区/14层,朝南北,739,75093,nan
罗太路449弄,2室1厅,86.95,宝山,高区/6层,朝南,209,24036,1996.0
顺驰美兰湖,3室2厅,125.64,宝山,高区/6层,朝南北,430,34224,2007.0
泰和新城,1室1厅,55.44,宝山,中区/6层,朝东南,215,38780,nan
锦龙苑,3室3厅,81.59,宝山,高区/6层,朝南北,430,52702,2000.0
中环1号（一期）,3室2厅,102.08,宝山,高区/14层,朝南北,600,58777,2009.0
慧华苑,3室2厅,117.62,宝山,高区/6层,朝南北,480,40809,2009.0
聚丰景都,2室1厅,70.06,宝山,中区/10层,朝南北,380,54239,2010.0
共富一村,3室1厅,84.4,宝山,低区/6层,朝南北,360,42654,1995.0
四季绿城,3室2厅,144.91,宝山,中区/16层,朝南北,840,57967,2009.0
友谊家园,2室2厅,100.88,宝山,低区/13层,朝南,375,37172,2009.0
宝景苑,2室2厅,101.56,宝山,高区/11层,朝南北,538,52973,nan
保利叶上海（公寓）,2室1厅,81.76,宝山,中区/24层,朝南,430,52592,2010.0
世纪非凡锦城,3室2厅,149.58,宝山,低区/18层,朝南北,550,36769,2008.0
中艺花园,2室2厅,113.74,宝山,低区/6层,朝南北,575,50553,2003.0
同济公寓,2室2厅,99.35,宝山,低区/6层,朝南北,482,48515,2002.0
殷高小区,1室1厅,48.1,宝山,高区/6层,朝南,250,51975,1994.0
逸仙路1321弄,1室1厅,41.2,宝山,中区/5层,,215,52184,1994.0
海尚明城,1室1厅,61.26,宝山,中区/18层,朝南,260,42442,2008.0
四季绿城,3室2厅,136.82,宝山,高区/6层,朝南北,750,54816,2008.0
古北菊翔苑（菊联路233弄）,2室1厅,73.14,宝山,高区/6层,朝南北,325,44435,2008.0
大华公园世家康华苑,4室3厅,193.98,宝山,低区/3层,朝南北,935,48200,nan
美兰金邸,8室3厅,560.0,宝山,地上3层,,1500,26785,2007.0
滨江雅苑,2室2厅,89.08,宝山,中区/6层,朝南,570,63987,nan
三湘盛世花园,2室2厅,100.61,宝山,中区/11层,朝南,630,62618,2006.0
馨佳园（韶山路419弄）,2室2厅,83.57,宝山,中区/14层,朝南北,355,42479,2009.0
天馨花园（公寓）,3室2厅,110.84,宝山,中区/8层,朝南北,475,42854,2009.0
海滨三村,2室0厅,49.76,宝山,中区/5层,朝南北,216,43408,1981.0
经纬城市绿洲,3室2厅,117.82,宝山,低区/17层,朝南北,570,48378,2010.0
淞南六村,2室1厅,66.78,宝山,高区/6层,朝南,315,47169,1994.0
吉浦路615弄,1室1厅,43.58,宝山,中区/6层,朝南,225,51629,1994.0
逸居苑,2室2厅,87.71,宝山,中区/14层,朝南北,478,54497,2008.0
鎏园,2室2厅,109.4,宝山,中区/8层,朝南,630,57586,2008.0
南大路86弄,2室0厅,42.58,宝山,低区/6层,,183,42977,1992.0
海滨五村,1室1厅,43.9,宝山,低区/6层,朝南,205,46697,1989.0
宝林一村,1室1厅,41.08,宝山,中区/6层,朝南,220,53554,1994.0
吉浦路615弄,2室1厅,62.05,宝山,低区/7层,朝南北,320,51571,1996.0
经纬城市绿洲,2室2厅,94.56,宝山,高区/14层,朝南北,500,52876,2007.0
共和小区,2室1厅,54.35,宝山,高区/6层,朝南,288,52989,1994.0
逸仙华庭,2室2厅,95.79,宝山,低区/6层,朝南北,580,60549,2006.0
南大路86弄,2室2厅,64.16,宝山,高区/6层,朝南,275,42861,1992.0
罗南二村,1室1厅,57.85,宝山,高区/5层,朝南北,215,37165,2005.0
菊泉新城（菊盛路50弄）,2室2厅,73.42,宝山,高区/14层,朝南北,360,49032,2005.0
新梅绿岛苑,2室2厅,86.86,宝山,中区/9层,朝南,490,56412,2007.0
乾溪新村,2室1厅,56.33,宝山,低区/6层,朝南,295,52369,1994.0
华浜二村,2室1厅,69.44,宝山,低区/6层,朝南,320,46082,1994.0
新梅淞南苑,2室1厅,75.13,宝山,中区/14层,朝南北,480,63889,2008.0
盘古路927弄,2室1厅,51.09,宝山,高区/6层,,180,35231,1993.0
杰圣家苑,2室2厅,86.72,宝山,中区/16层,朝南,550,63422,2008.0
宝钢六村,2室1厅,51.09,宝山,中区/15层,朝西北,230,45018,1985.0
呼玛三村,3室1厅,71.55,宝山,低区/6层,朝南,360,50314,1994.0
天馨花园（公寓）,4室2厅,127.5,宝山,高区/12层,朝南北,585,45882,2009.0
经纬城市绿洲,2室2厅,94.83,宝山,中区/14层,朝南北,480,50616,2009.0
当代高邸,2室2厅,90.93,宝山,低区/6层,朝南北,465,51138,2004.0
鹏程花苑,3室2厅,117.39,宝山,中区/5层,朝南北,635,54093,2004.0
海滨三村,2室1厅,49.76,宝山,中区/5层,朝南北,228,45819,1981.0
四元路20弄,2室1厅,71.91,宝山,低区/6层,朝南,265,36851,1993.0
乾溪新村,2室1厅,56.98,宝山,高区/6层,朝南北,290,50895,1994.0
民主花园,2室1厅,63.88,宝山,中区/6层,朝南,360,56355,nan
天馨花园（公寓）,3室2厅,100.76,宝山,中区/6层,朝南北,440,43668,2009.0
远景佳苑,2室2厅,82.73,宝山,高区/6层,朝南北,550,66481,2005.0
宝宸怡秀园,2室2厅,99.94,宝山,低区/18层,朝南,460,46027,2005.0
锦泰苑,2室1厅,82.1,宝山,高区/6层,朝南,365,44457,2000.0
文华苑（宝山）,2室1厅,85.74,宝山,中区/6层,朝南,528,61581,1999.0
共康五村,2室1厅,71.19,宝山,高区/6层,朝南,330,46354,1994.0
经纬城市绿洲,2室2厅,94.66,宝山,低区/14层,朝南北,495,52292,2008.0
逸居苑,2室2厅,87.71,宝山,低区/14层,朝南北,498,56778,2008.0
铂金华府,4室2厅,177.03,宝山,低区/5层,朝南北,900,50838,nan
梧桐城邦（公寓）,2室2厅,88.47,宝山,低区/12层,朝南北,550,62167,2010.0
淞南六村,2室1厅,72.69,宝山,中区/6层,朝南,350,48149,1996.0
呼玛二村,2室1厅,55.05,宝山,中区/6层,朝南,265,48138,1990.0
大华一村,1室1厅,44.51,宝山,低区/6层,,250,56167,1990.0
新梅绿岛苑,3室2厅,103.05,宝山,中区/6层,朝南北,570,55312,2007.0
大华二村,1室1厅,52.0,宝山,高区/6层,朝南北,298,57307,1997.0
远景佳苑,2室2厅,85.09,宝山,低区/6层,朝南北,520,61111,2000.0
当代高邸,2室2厅,85.65,宝山,高区/6层,朝南北,445,51955,2003.0
梧桐城邦（公寓）,2室2厅,102.44,宝山,中区/11层,朝南北,580,56618,2008.0
通河四村,1室1厅,42.84,宝山,中区/6层,朝南,215,50186,1988.0
滨江雅苑,2室2厅,97.77,宝山,低区/6层,朝南北,550,56254,nan
经纬城市绿洲,3室2厅,117.82,宝山,低区/17层,朝南北,608,51604,2010.0
宝宸怡景园,2室2厅,89.02,宝山,低区/11层,朝南北,580,65153,2009.0
淞滨路765弄,3室1厅,95.99,宝山,低区/6层,朝南,370,38545,1997.0
同盛嘉园,3室2厅,91.46,宝山,高区/11层,朝南北,480,52481,2008.0
璟都新园,2室2厅,119.68,宝山,高区/16层,朝南北,610,50969,2000.0
当代高邸,6室2厅,117.95,宝山,高区/6层,朝南北,628,53242,2004.0
新梅绿岛苑,3室2厅,106.67,宝山,低区/18层,朝南北,615,57654,2007.0
好旺花苑,2室1厅,65.43,宝山,高区/6层,朝南,325,49671,1996.0
荣域飘鹰锦和花园（公寓）,2室2厅,90.5,宝山,中区/18层,朝南,400,44198,2011.0
菊泉新城（菊盛路50弄）,2室2厅,82.69,宝山,中区/5层,朝南北,335,40512,2005.0
大华一村,2室1厅,62.52,宝山,高区/6层,朝南北,350,55982,1990.0
经纬城市绿洲,3室1厅,86.43,宝山,低区/14层,朝南北,500,57850,2009.0
瑞丰园,2室2厅,88.42,宝山,低区/12层,朝南北,425,48066,2005.0
梧桐城邦（公寓）,2室2厅,78.8,宝山,高区/6层,朝南北,530,67258,2006.0
菊泉新城（菊盛路50弄）,2室2厅,82.73,宝山,中区/5层,朝南北,350,42306,2005.0
同盛嘉园,2室2厅,91.54,宝山,中区/11层,朝南北,465,50797,2008.0
星福家园,2室2厅,81.67,宝山,低区/6层,朝南北,400,48977,2004.0
聚丰景都,2室2厅,92.92,宝山,中区/11层,朝南北,500,53809,2009.0
锦秋花园（公寓）,2室2厅,96.13,宝山,低区/6层,朝南北,500,52012,2013.0
华浜新村,2室1厅,61.2,宝山,高区/6层,朝南,275,44934,1994.0
梧桐城邦（别墅）,4室2厅,267.09,宝山,地上3层,(进门) 南,2300,86113,2010.0
锦秋花园（别墅）,4室2厅,179.26,宝山,地上3层,(进门) 南,830,46301,1999.0
葑润华庭,2室2厅,74.85,宝山,中区/6层,朝南,415,55444,2008.0
东方丽都,3室2厅,135.89,宝山,高区/11层,朝南北,588,43270,2006.0
华浜二村,1室2厅,62.69,宝山,高区/6层,朝南,280,44664,1998.0
呼玛四村,1室1厅,53.39,宝山,低区/6层,朝南北,253,47387,1999.0
菊泉新城（陆翔路358弄）,3室1厅,90.28,宝山,低区/11层,朝西南,392,43420,2005.0
淞南五村,2室1厅,72.21,宝山,高区/6层,朝南,338,46807,1996.0
殷高路149弄,1室1厅,57.13,宝山,中区/6层,朝南北,298,52161,1994.0
海德花园,4室2厅,174.04,宝山,低区/3层,朝南北,630,36198,2006.0
富浩河滨花园,2室2厅,97.16,宝山,低区/6层,朝南北,350,36023,2006.0
杨泰苑,3室2厅,128.33,宝山,高区/6层,朝南北,420,32728,2000.0
中冶锦园,2室2厅,72.67,宝山,低区/11层,朝南北,265,36466,nan
泗塘七村,2室1厅,65.11,宝山,高区/6层,朝南北,270,41468,1995.0
通河二村,2室1厅,70.04,宝山,低区/13层,朝东南,300,42832,1992.0
共富一村,3室1厅,89.7,宝山,高区/6层,朝南,395,44035,1995.0
上大阳光乾恩园,3室2厅,129.76,宝山,低区/10层,朝南北,660,50863,2003.0
宝宸怡景园,2室2厅,88.64,宝山,高区/11层,朝南北,620,69945,2009.0
月浦六村,2室1厅,54.7,宝山,高区/6层,朝南,190,34734,1985.0
富浩河滨花园,2室2厅,96.39,宝山,高区/16层,朝南北,390,40460,2006.0
水岸蓝桥（公寓）,3室2厅,123.24,宝山,低区/17层,朝南北,900,73028,nan
宝钢一村,1室1厅,41.99,宝山,中区/6层,朝东,240,57156,1978.0
锦龙苑,5室3厅,115.7,宝山,高区/6层,朝南北,630,54451,2003.0
当代高邸,2室2厅,85.41,宝山,高区/6层,朝南北,450,52687,2003.0
滨江雅苑,3室2厅,120.3,宝山,中区/6层,,750,62344,nan
上大阳光乾清园,2室1厅,79.0,宝山,高区/6层,朝南北,400,50632,2003.0
富锦苑,2室2厅,95.43,宝山,低区/6层,朝南北,340,35628,1999.0
宝钢二村,2室1厅,49.78,宝山,高区/6层,朝南北,230,46203,1983.0
共康五村,3室2厅,93.74,宝山,中区/6层,,490,52272,1997.0
共富一村,3室1厅,86.59,宝山,低区/6层,朝南北,395,45617,1997.0
幸之苑,3室2厅,136.55,宝山,低区/18层,朝南北,770,56389,2001.0
共富四村,3室1厅,99.08,宝山,低区/6层,朝南,430,43399,nan
宝林九村,1室1厅,58.05,宝山,高区/18层,朝西南,240,41343,1994.0
宝钢九村,2室1厅,78.92,宝山,高区/6层,朝南,350,44348,1995.0
泰和新城,3室1厅,104.78,宝山,中区/6层,朝南北,340,32448,nan
旭辉依云湾（别墅）,3室2厅,201.53,宝山,地上3层,(进门) 南,1250,62025,2008.0
康泰东苑,3室2厅,163.75,宝山,高区/6层,朝南北,700,42748,nan
万科四季花城（别墅）,4室2厅,170.6,宝山,地上1层,,1080,63305,2008.0
文华苑（宝山）,3室2厅,126.48,宝山,高区/6层,朝南,660,52182,1999.0
东方丽都,2室2厅,101.29,宝山,低区/11层,,425,41958,2011.0
绿地公园广场（商住）,1室1厅,37.0,宝山,中区/19层,朝北,100,27027,2012.0
华馨苑（别墅）,3室2厅,154.44,宝山,地上3层,(进门) 北,710,45972,2000.0
祥腾生活广场,2室1厅,39.23,宝山,中区/12层,朝东南,180,45883,nan
古北菊翔苑（菊联路232弄）,2室2厅,74.45,宝山,中区/8层,朝南北,370,49697,2008.0
海尚明城,1室2厅,62.13,宝山,高区/18层,朝南北,265,42652,2008.0
富浩花园,2室2厅,90.41,宝山,高区/6层,朝南北,440,48667,2002.0
屹立家园,2室2厅,96.32,宝山,低区/6层,朝南北,550,57101,2004.0
保利叶语（公寓）,2室2厅,92.74,宝山,低区/21层,朝南,510,54992,2013.0
富锦路1659弄,2室1厅,70.55,宝山,高区/6层,,250,35435,1996.0
宝景苑,2室2厅,87.91,宝山,中区/11层,朝南,480,54601,nan
大华公园世家康华苑,2室2厅,98.24,宝山,低区/8层,朝南,598,60871,nan
泰和路309弄,1室0厅,32.25,宝山,高区/5层,朝南,147,45581,1966.0
新顾村大家园C区,2室2厅,56.14,宝山,高区/6层,朝南,300,53437,2006.0
淞南八村,1室1厅,48.88,宝山,中区/6层,朝南,232,47463,1995.0
淞南八村,2室1厅,66.63,宝山,中区/6层,朝南,315,47276,1994.0
保利叶上海（公寓）,3室2厅,93.55,宝山,高区/32层,朝南北,595,63602,nan
绿地摩登公馆,1室1厅,57.18,宝山,高区/15层,,115,20111,2013.0
金地艺境（宝山）,2室2厅,91.78,宝山,高区/32层,朝南,390,42492,2012.0
庆安一村,3室1厅,72.65,宝山,高区/6层,朝南,280,38540,1996.0
春江美庐（公寓）,3室2厅,93.63,宝山,低区/18层,朝南北,410,43789,2012.0
